stock_name,symbol,industry,company_id,screener_url,status
Bata India,BATAINDIA,Footwear,408,https://www.screener.in/company/BATAINDIA/consolidated/,success
Campus Activewe.,CAMPUS,Footwear,1275219,https://www.screener.in/company/CAMPUS/consolidated/,success
Khadim India,KHADIM,Footwear,1274193,https://www.screener.in/company/KHADIM/consolidated/,success
Liberty Shoes,LIBERTSHOE,Footwear,1885,https://www.screener.in/company/LIBERTSHOE/consolidated/,success
Metro Brands,METROBRAND,Footwear,1275121,https://www.screener.in/company/METROBRAND/consolidated/,success
Redtape,REDTAPE,Footwear,1284457,https://www.screener.in/company/REDTAPE/consolidated/,success
Relaxo Footwear,RELAXO,Footwear,2719,https://www.screener.in/company/RELAXO/consolidated/,success
Sreeleathers,SREEL,Footwear,259688,https://www.screener.in/company/SREEL/consolidated/,success
Indian Wood Prod,INDIANACRY,Forest Products,1438,https://www.screener.in/company/INDIANACRY/consolidated/,success
Ahlada Engineers,AHLADA,Furniture,1274563,https://www.screener.in/company/AHLADA/consolidated/,success
BirlaNu Ltd,BIRLANU,Furniture,1377,https://www.screener.in/company/BIRLANU/consolidated/,success
Durlax Top,DURLAX,Furniture,1284813,https://www.screener.in/company/DURLAX/consolidated/,success
Euro Pratik Sale,EUROPRATIK,Furniture,1285653,https://www.screener.in/company/EUROPRATIK/consolidated/,success
Hardwyn India,HARDWYN,Furniture,1274332,https://www.screener.in/company/HARDWYN/consolidated/,success
Interiors & More,INM,Furniture,1284679,https://www.screener.in/company/INM/consolidated/,success
Lexus Granito,LEXUS,Furniture,1274125,https://www.screener.in/company/LEXUS/consolidated/,success
Marvel Decor,MDL,Furniture,1274303,https://www.screener.in/company/MDL/consolidated/,success
Naman In-Store,NAMAN,Furniture,1284726,https://www.screener.in/company/NAMAN/consolidated/,success
Omfurn India,OMFURN,Furniture,1274179,https://www.screener.in/company/OMFURN/consolidated/,success
Parin Enterpris.,PARIN,Furniture,1274575,https://www.screener.in/company/PARIN/consolidated/,success
Priti Internati.,PRITI,Furniture,1274369,https://www.screener.in/company/PRITI/consolidated/,success
Responsive Ind,RESPONIND,Furniture,2743,https://www.screener.in/company/RESPONIND/consolidated/,success
Rexpro Enter.,REXPRO,Furniture,1285240,https://www.screener.in/company/REXPRO/consolidated/,success
Safe Enterprises,SAFEENTP,Furniture,1285499,https://www.screener.in/company/SAFEENTP/consolidated/,success
Sheela Foam,SFL,Furniture,1273592,https://www.screener.in/company/SFL/consolidated/,success
Stanley Lifesty.,STANLEY,Furniture,1284815,https://www.screener.in/company/STANLEY/consolidated/,success
Transteel Seatin,TRANSTEEL,Furniture,1284545,https://www.screener.in/company/TRANSTEEL/consolidated/,success
Arvind Ltd,ARVIND,Garments & Apparels,262,https://www.screener.in/company/ARVIND/consolidated/,success
Bella Casa Fashi,BELLACASA,Garments & Apparels,1273084,https://www.screener.in/company/BELLACASA/consolidated/,success
Cantabil Retail,CANTABIL,Garments & Apparels,580,https://www.screener.in/company/CANTABIL/consolidated/,success
Dollar Industrie,DOLLAR,Garments & Apparels,1274061,https://www.screener.in/company/DOLLAR/consolidated/,success
Filatex Fash.,FILATFASH,Garments & Apparels,1013,https://www.screener.in/company/FILATFASH/consolidated/,success
Gokaldas Exports,GOKEX,Garments & Apparels,1169,https://www.screener.in/company/GOKEX/consolidated/,success
Iris Clothings,IRISDOREME,Garments & Apparels,1274587,https://www.screener.in/company/IRISDOREME/consolidated/,success
Karnika Industri,KARNIKA,Garments & Apparels,1284526,https://www.screener.in/company/KARNIKA/consolidated/,success
Kitex Garments,KITEX,Garments & Apparels,1795,https://www.screener.in/company/KITEX/consolidated/,success
Kewal Kir.Cloth.,KKCL,Garments & Apparels,1757,https://www.screener.in/company/KKCL/consolidated/,success
Lux Industries,LUXIND,Garments & Apparels,1273134,https://www.screener.in/company/LUXIND/consolidated/,success
Monte Carlo Fas.,MONTECARLO,Garments & Apparels,1176414,https://www.screener.in/company/MONTECARLO/consolidated/,success
Page Industries,PAGEIND,Garments & Apparels,2389,https://www.screener.in/company/PAGEIND/consolidated/,success
Pearl Global Ind,PGIL,Garments & Apparels,2445,https://www.screener.in/company/PGIL/consolidated/,success
Purple United,PURPLEUTED,Garments & Apparels,1285182,https://www.screener.in/company/PURPLEUTED/consolidated/,success
Rupa & Co,RUPA,Garments & Apparels,2808,https://www.screener.in/company/RUPA/consolidated/,success
SBC Exports,SBC,Garments & Apparels,1274676,https://www.screener.in/company/SBC/consolidated/,success
S P Apparels,SPAL,Garments & Apparels,1273461,https://www.screener.in/company/SPAL/consolidated/,success
Saraswati Saree,SSDL,Garments & Apparels,1284902,https://www.screener.in/company/SSDL/consolidated/,success
Thomas Scott,THOMASCOTT,Garments & Apparels,3417,https://www.screener.in/company/THOMASCOTT/consolidated/,success
VIP Clothing,VIPCLOTHNG,Garments & Apparels,2037,https://www.screener.in/company/VIPCLOTHNG/consolidated/,success
Vishal Fabrics,VISHAL,Garments & Apparels,994580,https://www.screener.in/company/VISHAL/consolidated/,success
Zodiac Cloth. Co,ZODIACLOTH,Garments & Apparels,3805,https://www.screener.in/company/ZODIACLOTH/consolidated/,success
GAIL (India),GAIL,Gas Transmission/Marketing,1074,https://www.screener.in/company/GAIL/consolidated/,success
Guj.St.Petronet,GSPL,Gas Transmission/Marketing,1255,https://www.screener.in/company/GSPL/consolidated/,success
Indifra Ltd,INDIFRA,Gas Transmission/Marketing,1284614,https://www.screener.in/company/INDIFRA/consolidated/,success
Asian Star Co.,SANSTAR,Gems,1284857,https://www.screener.in/company/SANSTAR/consolidated/,success
Bluestone Jewel,BLUESTONE,Gems,1285596,https://www.screener.in/company/BLUESTONE/consolidated/,success
D.P. Abhushan,DPABHUSHAN,Gems,1274183,https://www.screener.in/company/DPABHUSHAN/consolidated/,success
Ethos Ltd,ETHOSLTD,Gems,1275227,https://www.screener.in/company/ETHOSLTD/consolidated/,success
Foce India,FOCE,Gems,1275126,https://www.screener.in/company/FOCE/consolidated/,success
Goldiam Intl.,GOLDIAM,Gems,1177,https://www.screener.in/company/GOLDIAM/consolidated/,success
Kalyan Jewellers,KALYANKJIL,Gems,1274850,https://www.screener.in/company/KALYANKJIL/consolidated/,success
KDDL Ltd,KDDL,Gems,1739,https://www.screener.in/company/KDDL/consolidated/,success
Laxmi Goldorna,LGHL,Gems,1274746,https://www.screener.in/company/LGHL/consolidated/,success
Motisons Jewel,MOTISONS,Gems,1284601,https://www.screener.in/company/MOTISONS/consolidated/,success
PC Jeweller,PCJEWELLER,Gems,247383,https://www.screener.in/company/PCJEWELLER/consolidated/,success
P N Gadgil Jewe.,PNGJL,Gems,1284976,https://www.screener.in/company/PNGJL/consolidated/,success
Radhika Jeweltec,RADHIKAJWE,Gems,1273512,https://www.screener.in/company/RADHIKAJWE/consolidated/,success
Rajesh Exports,RAJESHEXPO,Gems,2640,https://www.screener.in/company/RAJESHEXPO/consolidated/,success
Renaiss. Global,RGL,Gems,2740,https://www.screener.in/company/RGL/consolidated/,success
Senco Gold,SENCO,Gems,1284410,https://www.screener.in/company/SENCO/consolidated/,success
Shanti Gold,SHANTIGOLD,Gems,1285561,https://www.screener.in/company/SHANTIGOLD/consolidated/,success
Shringar House,SHRINGARMS,Gems,1285640,https://www.screener.in/company/SHRINGARMS/consolidated/,success
Sky Gold & Diam.,SKYGOLD,Gems,1274565,https://www.screener.in/company/SKYGOLD/consolidated/,success
T B Z,TBZ,Gems,3469,https://www.screener.in/company/TBZ/consolidated/,success
Thangamayil Jew.,THANGAMAYL,Gems,3409,https://www.screener.in/company/THANGAMAYL/consolidated/,success
Titan Company,TITAN,Gems,3437,https://www.screener.in/company/TITAN/consolidated/,success
Vaibhav Global,VAIBHAVGBL,Gems,3590,https://www.screener.in/company/VAIBHAVGBL/consolidated/,success
General Insuranc,GICRE,General Insurance,1274184,https://www.screener.in/company/GICRE/consolidated/,success
Go Digit General,GODIGIT,General Insurance,1284784,https://www.screener.in/company/GODIGIT/consolidated/,success
ICICI Lombard,ICICIGI,General Insurance,1274145,https://www.screener.in/company/ICICIGI/consolidated/,success
New India Assura,NIACL,General Insurance,1274192,https://www.screener.in/company/NIACL/consolidated/,success
Niva Bupa Health,NIVABUPA,General Insurance,1285147,https://www.screener.in/company/NIVABUPA/consolidated/,success
Star Health Insu,STARHEALTH,General Insurance,1275115,https://www.screener.in/company/STARHEALTH/consolidated/,success
La Opala RG,LAOPALA,Glass - Consumer,1851,https://www.screener.in/company/LAOPALA/consolidated/,success
Agarwal Float,AGARWALFT,Glass - Industrial,1284301,https://www.screener.in/company/AGARWALFT/consolidated/,success
Agarwal Toughene,AGARWALTUF,Glass - Industrial,1285174,https://www.screener.in/company/AGARWALTUF/consolidated/,success
Borosil Renew.,BORORENEW,Glass - Industrial,536,https://www.screener.in/company/BORORENEW/consolidated/,success
Borosil Scienti.,BOROSCI,Glass - Industrial,1284806,https://www.screener.in/company/BOROSCI/consolidated/,success
Sejal Glass,SEJALLTD,Glass - Industrial,2947,https://www.screener.in/company/SEJALLTD/consolidated/,success
Pacific Inds,SUMEETINDS,Granites & Marbles,3239,https://www.screener.in/company/SUMEETINDS/consolidated/,success
Aro Granite Inds,AROGRANITE,Granites & Marbles,246,https://www.screener.in/company/AROGRANITE/consolidated/,success
Esprit Stones,ESPRIT,Granites & Marbles,1284868,https://www.screener.in/company/ESPRIT/consolidated/,success
Global Surfaces,GSLSU,Granites & Marbles,1284321,https://www.screener.in/company/GSLSU/consolidated/,success
Madhav Marbles,MADHAV,Granites & Marbles,1941,https://www.screener.in/company/MADHAV/consolidated/,success
Oriental Trimex,ORIENTALTL,Granites & Marbles,2361,https://www.screener.in/company/ORIENTALTL/consolidated/,success
Pokarna,POKARNA,Granites & Marbles,2501,https://www.screener.in/company/POKARNA/consolidated/,success
Indegene,INDGN,Healthcare Research,1284767,https://www.screener.in/company/INDGN/consolidated/,success
Suven Life Scie.,SUVEN,Healthcare Research,3303,https://www.screener.in/company/SUVEN/consolidated/,success
Syngene Intl.,SYNGENE,Healthcare Research,1272977,https://www.screener.in/company/SYNGENE/consolidated/,success
Take Solutions,TAKE,Healthcare Research,3343,https://www.screener.in/company/TAKE/consolidated/,success
Vimta Labs,VIMTALABS,Healthcare Research,3661,https://www.screener.in/company/VIMTALABS/consolidated/,success
Star Imaging,SANSTAR,Healthcare Service Provider,1284857,https://www.screener.in/company/SANSTAR/consolidated/,success
Chandan Healthca,CHANDAN,Healthcare Service Provider,1285321,https://www.screener.in/company/CHANDAN/consolidated/,success
Krsnaa Diagnost.,KRSNAA,Healthcare Service Provider,1274906,https://www.screener.in/company/KRSNAA/consolidated/,success
Dr Lal Pathlabs,LALPATHLAB,Healthcare Service Provider,1273172,https://www.screener.in/company/LALPATHLAB/consolidated/,success
Metropolis Healt,METROPOLIS,Healthcare Service Provider,1274652,https://www.screener.in/company/METROPOLIS/consolidated/,success
Nidan Laborator.,NIDAN,Healthcare Service Provider,1275089,https://www.screener.in/company/NIDAN/consolidated/,success
Sastasundar Ven.,SASTASUNDR,Healthcare Service Provider,2076,https://www.screener.in/company/SASTASUNDR/consolidated/,success
Suraksha Diagno.,SURAKSHA,Healthcare Service Provider,1285177,https://www.screener.in/company/SURAKSHA/consolidated/,success
Thyrocare Tech.,THYROCARE,Healthcare Service Provider,1273341,https://www.screener.in/company/THYROCARE/consolidated/,success
Vijaya Diagnost.,VIJAYA,Healthcare Service Provider,1274919,https://www.screener.in/company/VIJAYA/consolidated/,success
A B B,ABB,Heavy Electrical Equipment,27,https://www.screener.in/company/ABB/consolidated/,success
Atlanta Electric,ATLANTAELE,Heavy Electrical Equipment,1285669,https://www.screener.in/company/ATLANTAELE/consolidated/,success
Azad Engineering,AZAD,Heavy Electrical Equipment,1284610,https://www.screener.in/company/AZAD/consolidated/,success
Bajel Projects,BAJEL,Heavy Electrical Equipment,1284616,https://www.screener.in/company/BAJEL/consolidated/,success
B H E L,BHEL,Heavy Electrical Equipment,460,https://www.screener.in/company/BHEL/consolidated/,success
CG Power & Ind,CGPOWER,Heavy Electrical Equipment,739,https://www.screener.in/company/CGPOWER/consolidated/,success
Elecon Engg.Co,ELECON,Heavy Electrical Equipment,903,https://www.screener.in/company/ELECON/consolidated/,success
Siemens Ener.Ind,ENRIN,Heavy Electrical Equipment,1285506,https://www.screener.in/company/ENRIN/consolidated/,success
GE Power,GVPIL,Heavy Electrical Equipment,149,https://www.screener.in/company/GVPIL/consolidated/,success
GE Vernova T&D,GVT&D,Heavy Electrical Equipment,150,https://www.screener.in/company/GVT&D/consolidated/,success
Inox Wind,INOXWIND,Heavy Electrical Equipment,1270795,https://www.screener.in/company/INOXWIND/consolidated/,success
Hitachi Energy,POWERINDIA,Heavy Electrical Equipment,1274744,https://www.screener.in/company/POWERINDIA/consolidated/,success
Quality Power El,QPOWER,Heavy Electrical Equipment,1285329,https://www.screener.in/company/QPOWER/consolidated/,success
Schneider Elect.,SCHNEIDER,Heavy Electrical Equipment,2923,https://www.screener.in/company/SCHNEIDER/consolidated/,success
Siemens,SIEMENS,Heavy Electrical Equipment,3061,https://www.screener.in/company/SIEMENS/consolidated/,success
Skipper,SKIPPER,Heavy Electrical Equipment,988079,https://www.screener.in/company/SKIPPER/consolidated/,success
Suzlon Energy,SUZLON,Heavy Electrical Equipment,3305,https://www.screener.in/company/SUZLON/consolidated/,success
T R I L,TARIL,Heavy Electrical Equipment,3458,https://www.screener.in/company/TARIL/consolidated/,success
TD Power Systems,TDPOWERSYS,Heavy Electrical Equipment,3385,https://www.screener.in/company/TDPOWERSYS/consolidated/,success
Thermax,THERMAX,Heavy Electrical Equipment,3412,https://www.screener.in/company/THERMAX/consolidated/,success
Transrail Light,TRANSRAILL,Heavy Electrical Equipment,1285196,https://www.screener.in/company/TRANSRAILL/consolidated/,success
Triveni Turbine,TRITURBINE,Heavy Electrical Equipment,3486,https://www.screener.in/company/TRITURBINE/consolidated/,success
Volt.Transform.,VOLTAMP,Heavy Electrical Equipment,3707,https://www.screener.in/company/VOLTAMP/consolidated/,success
Indosolar,WAAREEINDO,Heavy Electrical Equipment,1468,https://www.screener.in/company/WAAREEINDO/consolidated/,success
Abans Financial,AFSL,Holding Company,1275375,https://www.screener.in/company/AFSL/consolidated/,success
Bajaj Finserv,BAJAJFINSV,Holding Company,373,https://www.screener.in/company/BAJAJFINSV/consolidated/,success
Bajaj Holdings,BAJAJHLDNG,Holding Company,375,https://www.screener.in/company/BAJAJHLDNG/consolidated/,success
BF Investment,BFINVEST,Holding Company,438,https://www.screener.in/company/BFINVEST/consolidated/,success
BIL Vyapar,BILVYAPAR,Holding Company,483,https://www.screener.in/company/BILVYAPAR/consolidated/,success
Choice Intl.,CHOICEIN,Holding Company,644,https://www.screener.in/company/CHOICEIN/consolidated/,success
Edelweiss.Fin.,EDELWEISS,Holding Company,884,https://www.screener.in/company/EDELWEISS/consolidated/,success
GFL,GFLLIMITED,Holding Company,1232,https://www.screener.in/company/GFLLIMITED/consolidated/,success
JM Financial,JMFINANCIL,Holding Company,1637,https://www.screener.in/company/JMFINANCIL/consolidated/,success
Max India Ltd,MAXIND,Holding Company,1274778,https://www.screener.in/company/MAXIND/consolidated/,success
Pilani Invest.,PILANIINVS,Holding Company,2479,https://www.screener.in/company/PILANIINVS/consolidated/,success
Rane Holdings,RANEHOLDIN,Holding Company,2673,https://www.screener.in/company/RANEHOLDIN/consolidated/,success
Dr Agarwal's Hea,AGARWALEYE,Hospital,1285311,https://www.screener.in/company/AGARWALEYE/consolidated/,success
Apollo Hospitals,APOLLOHOSP,Hospital,218,https://www.screener.in/company/APOLLOHOSP/consolidated/,success
Artemis Medicare,ARTEMISMED,Hospital,1274726,https://www.screener.in/company/ARTEMISMED/consolidated/,success
Aster DM Health.,ASTERDM,Hospital,1274286,https://www.screener.in/company/ASTERDM/consolidated/,success
Fortis Health.,FORTIS,Hospital,1040,https://www.screener.in/company/FORTIS/consolidated/,success
GPT Healthcare,GPTHEALTH,Hospital,1284689,https://www.screener.in/company/GPTHEALTH/consolidated/,success
Health.Global,HCG,Hospital,1273301,https://www.screener.in/company/HCG/consolidated/,success
Indrapr.Medical,INDRAMEDCO,Hospital,1472,https://www.screener.in/company/INDRAMEDCO/consolidated/,success
Jupiter Life Lin,JLHL,Hospital,1284477,https://www.screener.in/company/JLHL/consolidated/,success
Krishna Institu.,KIMS,Hospital,1274885,https://www.screener.in/company/KIMS/consolidated/,success
Kovai Medical,KOVAI,Hospital,1825,https://www.screener.in/company/KOVAI/consolidated/,success
Lotus Eye Hospit,LOTUSEYE,Hospital,1915,https://www.screener.in/company/LOTUSEYE/consolidated/,success
Max Healthcare,MAXHEALTH,Hospital,1274774,https://www.screener.in/company/MAXHEALTH/consolidated/,success
Global Health,MEDANTA,Hospital,1275351,https://www.screener.in/company/MEDANTA/consolidated/,success
Nephro Care,NEPHROCARE,Hospital,1284836,https://www.screener.in/company/NEPHROCARE/consolidated/,success
Narayana Hrudaya,NH,Hospital,1273196,https://www.screener.in/company/NH/consolidated/,success
Rainbow Child.,RAINBOW,Hospital,1275218,https://www.screener.in/company/RAINBOW/consolidated/,success
Shalby,SHALBY,Hospital,1274219,https://www.screener.in/company/SHALBY/consolidated/,success
Unihealth Hosp,UNIHEALTH,Hospital,1284480,https://www.screener.in/company/UNIHEALTH/consolidated/,success
Yatharth Hospit.,YATHARTH,Hospital,1284424,https://www.screener.in/company/YATHARTH/consolidated/,success
Brigade Hotel,BRIGHOTEL,Hotels & Resorts,1285560,https://www.screener.in/company/BRIGHOTEL/consolidated/,success
Chalet Hotels,CHALET,Hotels & Resorts,1274626,https://www.screener.in/company/CHALET/consolidated/,success
Valor Estate,DBREALTY,Hotels & Resorts,755,https://www.screener.in/company/DBREALTY/consolidated/,success
EIH Assoc.Hotels,EIHAHOTELS,Hotels & Resorts,890,https://www.screener.in/company/EIHAHOTELS/consolidated/,success
EIH,EIHOTEL,Hotels & Resorts,891,https://www.screener.in/company/EIHOTEL/consolidated/,success
HLV,HLVLTD,Hotels & Resorts,1368,https://www.screener.in/company/HLVLTD/consolidated/,success
Indian Hotels Co,INDHOTEL,Hotels & Resorts,1443,https://www.screener.in/company/INDHOTEL/consolidated/,success
ITC Hotels,ITCHOTELS,Hotels & Resorts,1285312,https://www.screener.in/company/ITCHOTELS/consolidated/,success
I T D C,ITDC,Hotels & Resorts,1431,https://www.screener.in/company/ITDC/consolidated/,success
Juniper Hotels,JUNIPER,Hotels & Resorts,1284687,https://www.screener.in/company/JUNIPER/consolidated/,success
Kamat Hotels,KAMATHOTEL,Hotels & Resorts,1704,https://www.screener.in/company/KAMATHOTEL/consolidated/,success
Lemon Tree Hotel,LEMONTREE,Hotels & Resorts,1274323,https://www.screener.in/company/LEMONTREE/consolidated/,success
Mahindra Holiday,MHRIL,Hotels & Resorts,1976,https://www.screener.in/company/MHRIL/consolidated/,success
Oriental Hotels,ORIENTHOT,Hotels & Resorts,2360,https://www.screener.in/company/ORIENTHOT/consolidated/,success
Apeejay Surrend.,PARKHOTELS,Hotels & Resorts,1284660,https://www.screener.in/company/PARKHOTELS/consolidated/,success
Royal Orch.Hotel,ROHLTD,Hotels & Resorts,2788,https://www.screener.in/company/ROHLTD/consolidated/,success
Samhi Hotels,SAMHI,Hotels & Resorts,1284485,https://www.screener.in/company/SAMHI/consolidated/,success
TajGVK Hotels,TAJGVK,Hotels & Resorts,3341,https://www.screener.in/company/TAJGVK/consolidated/,success
Schloss Bangal.,THELEELA,Hotels & Resorts,1285468,https://www.screener.in/company/THELEELA/consolidated/,success
Ventive Hospital,VENTIVE,Hotels & Resorts,1285201,https://www.screener.in/company/VENTIVE/consolidated/,success
Viceroy Hotels,VHLTD,Hotels & Resorts,3644,https://www.screener.in/company/VHLTD/consolidated/,success
Amber Enterp.,AMBER,Household Appliances,1274257,https://www.screener.in/company/AMBER/consolidated/,success
Aspire & Innovat,ASPIRE,Household Appliances,1284730,https://www.screener.in/company/ASPIRE/consolidated/,success
Bajaj Electrical,BAJAJELEC,Household Appliances,371,https://www.screener.in/company/BAJAJELEC/consolidated/,success
Blue Star,BLUESTARCO,Household Appliances,519,https://www.screener.in/company/BLUESTARCO/consolidated/,success
Butterfly Gan Ap,BUTTERFLY,Household Appliances,561,https://www.screener.in/company/BUTTERFLY/consolidated/,success
Carysil,CARYSIL,Household Appliances,52,https://www.screener.in/company/CARYSIL/consolidated/,success
Crompton Gr. Con,CROMPTON,Household Appliances,1273354,https://www.screener.in/company/CROMPTON/consolidated/,success
Elin Electronics,ELIN,Household Appliances,1275383,https://www.screener.in/company/ELIN/consolidated/,success
Epack Durable,EPACK,Household Appliances,1284639,https://www.screener.in/company/EPACK/consolidated/,success
Eureka Forbes,EUREKAFORB,Household Appliances,1275190,https://www.screener.in/company/EUREKAFORB/consolidated/,success
Greenchef Appli.,GREENCHEF,Household Appliances,1284398,https://www.screener.in/company/GREENCHEF/consolidated/,success
IFB Industries,IFBIND,Household Appliances,1393,https://www.screener.in/company/IFBIND/consolidated/,success
Johnson Con. Hit,JCHAC,Household Appliances,1361,https://www.screener.in/company/JCHAC/consolidated/,success
Orient Electric,ORIENTELEC,Household Appliances,1274339,https://www.screener.in/company/ORIENTELEC/consolidated/,success
Stove Kraft,STOVEKRAFT,Household Appliances,1274828,https://www.screener.in/company/STOVEKRAFT/consolidated/,success
Symphony,SYMPHONY,Household Appliances,3327,https://www.screener.in/company/SYMPHONY/consolidated/,success
TTK Prestige,TTKPRESTIG,Household Appliances,3488,https://www.screener.in/company/TTKPRESTIG/consolidated/,success
V-Guard Industri,VGUARD,Household Appliances,3583,https://www.screener.in/company/VGUARD/consolidated/,success
Voltas,VOLTAS,Household Appliances,3708,https://www.screener.in/company/VOLTAS/consolidated/,success
Wonder Electric.,WEL,Household Appliances,1274682,https://www.screener.in/company/WEL/consolidated/,success
Whirlpool India,WHIRLPOOL,Household Appliances,3752,https://www.screener.in/company/WHIRLPOOL/consolidated/,success
Ambica Agarbat.,AMBICAAGAR,Household Products,160,https://www.screener.in/company/AMBICAAGAR/consolidated/,success
Eveready Inds.,EVEREADY,Household Products,971,https://www.screener.in/company/EVEREADY/consolidated/,success
Jyothy Labs,JYOTHYLAB,Household Products,1667,https://www.screener.in/company/JYOTHYLAB/consolidated/,success
Indo National,NIPPOBATRY,Household Products,2273,https://www.screener.in/company/NIPPOBATRY/consolidated/,success
All Time Plastic,ALLTIME,Houseware,1285591,https://www.screener.in/company/ALLTIME/consolidated/,success
Borosil,BOROLTD,Houseware,1274765,https://www.screener.in/company/BOROLTD/consolidated/,success
Cello World,CELLO,Houseware,1284546,https://www.screener.in/company/CELLO/consolidated/,success
Ind Bank Housing,TANFACIND,Housing Finance Company,3354,https://www.screener.in/company/TANFACIND/consolidated/,success
Aadhar Hsg. Fin.,AADHARHFC,Housing Finance Company,1284772,https://www.screener.in/company/AADHARHFC/consolidated/,success
AAVAS Financiers,AAVAS,Housing Finance Company,1274569,https://www.screener.in/company/AAVAS/consolidated/,success
Aptus Value Hou.,APTUS,Housing Finance Company,1274911,https://www.screener.in/company/APTUS/consolidated/,success
Bajaj Housing,BAJAJHFL,Housing Finance Company,1284966,https://www.screener.in/company/BAJAJHFL/consolidated/,success
Can Fin Homes,CANFINHOME,Housing Finance Company,578,https://www.screener.in/company/CANFINHOME/consolidated/,success
GIC Housing Fin,GICHSGFIN,Housing Finance Company,1130,https://www.screener.in/company/GICHSGFIN/consolidated/,success
Home First Finan,HOMEFIRST,Housing Finance Company,1274827,https://www.screener.in/company/HOMEFIRST/consolidated/,success
INDIA SHELTE FIN,INDIASHLTR,Housing Finance Company,1284585,https://www.screener.in/company/INDIASHLTR/consolidated/,success
LIC Housing Fin.,LICHSGFIN,Housing Finance Company,1888,https://www.screener.in/company/LICHSGFIN/consolidated/,success
PNB Housing,PNBHOUSING,Housing Finance Company,1273561,https://www.screener.in/company/PNBHOUSING/consolidated/,success
Repco Home Fin,REPCOHOME,Housing Finance Company,353946,https://www.screener.in/company/REPCOHOME/consolidated/,success
Reliance Home,RHFL,Housing Finance Company,1274143,https://www.screener.in/company/RHFL/consolidated/,success
Sammaan Capital,SAMMAANCAP,Housing Finance Company,496506,https://www.screener.in/company/SAMMAANCAP/consolidated/,success
SRG Housing,SRGHFL,Housing Finance Company,80786,https://www.screener.in/company/SRGHFL/consolidated/,success
Affle 3i,AFFLE,IT Enabled Services,1274684,https://www.screener.in/company/AFFLE/consolidated/,success
Black Box,BBOX,IT Enabled Services,89,https://www.screener.in/company/BBOX/consolidated/,success
Brightcom Group,BCG,IT Enabled Services,1883,https://www.screener.in/company/BCG/consolidated/,success
BLS E-Services,BLSE,IT Enabled Services,1284654,https://www.screener.in/company/BLSE/consolidated/,success
Cigniti Tech.,CIGNITITEC,IT Enabled Services,652,https://www.screener.in/company/CIGNITITEC/consolidated/,success
Cyient,CYIENT,IT Enabled Services,1490,https://www.screener.in/company/CYIENT/consolidated/,success
Datamatics Glob.,DATAMATICS,IT Enabled Services,766,https://www.screener.in/company/DATAMATICS/consolidated/,success
Digitide Solutio,DIGITIDE,IT Enabled Services,1285488,https://www.screener.in/company/DIGITIDE/consolidated/,success
E2E Networks,E2E,IT Enabled Services,1274346,https://www.screener.in/company/E2E/consolidated/,success
eMudhra,EMUDHRA,IT Enabled Services,1275229,https://www.screener.in/company/EMUDHRA/consolidated/,success
Genesys Intl.,GENESYS,IT Enabled Services,1119,https://www.screener.in/company/GENESYS/consolidated/,success
Inventurus Knowl,IKS,IT Enabled Services,1285190,https://www.screener.in/company/IKS/consolidated/,success
Ivalue Infosolut,IVALUE,IT Enabled Services,1285661,https://www.screener.in/company/IVALUE/consolidated/,success
IZMO,IZMO,IT Enabled Services,1906,https://www.screener.in/company/IZMO/consolidated/,success
L&T Technology,LTTS,IT Enabled Services,1273505,https://www.screener.in/company/LTTS/consolidated/,success
Netweb Technol.,NETWEB,IT Enabled Services,1284419,https://www.screener.in/company/NETWEB/consolidated/,success
Network People,NPST,IT Enabled Services,1274899,https://www.screener.in/company/NPST/consolidated/,success
Orient Tech.,ORIENTTECH,IT Enabled Services,1284927,https://www.screener.in/company/ORIENTTECH/consolidated/,success
Protean eGov,PROTEAN,IT Enabled Services,1284559,https://www.screener.in/company/PROTEAN/consolidated/,success
R Systems Intl.,RSYSTEMS,IT Enabled Services,2612,https://www.screener.in/company/RSYSTEMS/consolidated/,success
Sagility,SAGILITY,IT Enabled Services,1285143,https://www.screener.in/company/SAGILITY/consolidated/,success
Sasken Technol.,SASKEN,IT Enabled Services,2905,https://www.screener.in/company/SASKEN/consolidated/,success
Tata Technolog.,TATATECH,IT Enabled Services,1284568,https://www.screener.in/company/TATATECH/consolidated/,success
Zaggle Prepaid,ZAGGLE,IT Enabled Services,1284492,https://www.screener.in/company/ZAGGLE/consolidated/,success
Ellen.Indl.Gas,ELLEN,Industrial Gases,912,https://www.screener.in/company/ELLEN/consolidated/,success
Linde India,LINDEINDIA,Industrial Gases,523,https://www.screener.in/company/LINDEINDIA/consolidated/,success
Refex Industries,REFEX,Industrial Gases,2709,https://www.screener.in/company/REFEX/consolidated/,success
Stallion India,STALLION,Industrial Gases,1285236,https://www.screener.in/company/STALLION/consolidated/,success
20 Microns,20MICRONS,Industrial Minerals,11,https://www.screener.in/company/20MICRONS/consolidated/,success
Ashapura Minech.,ASHAPURMIN,Industrial Minerals,269,https://www.screener.in/company/ASHAPURMIN/consolidated/,success
G M D C,GMDCLTD,Industrial Minerals,1242,https://www.screener.in/company/GMDCLTD/consolidated/,success
Goa Carbon,GOACARBON,Industrial Minerals,1160,https://www.screener.in/company/GOACARBON/consolidated/,success
Gravita India,GRAVITA,Industrial Minerals,1202,https://www.screener.in/company/GRAVITA/consolidated/,success
