stock_name,symbol,industry,company_id,screener_url,status
Shivalik Bimetal,SBCL,Iron & Steel Products,2992,https://www.screener.in/company/SBCL/consolidated/,success
Shyam Metalics,SHYAMMETL,Iron & Steel Products,1274880,https://www.screener.in/company/SHYAMMETL/consolidated/,success
Sunflag Iron,SUNFLAG,Iron & Steel Products,3257,https://www.screener.in/company/SUNFLAG/consolidated/,success
Surya Roshni,SURYAROSNI,Iron & Steel Products,3292,https://www.screener.in/company/SURYAROSNI/consolidated/,success
Technocraf.Inds.,TIIL,Iron & Steel Products,3388,https://www.screener.in/company/TIIL/consolidated/,success
Usha Martin,USHAMART,Iron & Steel Products,3574,https://www.screener.in/company/USHAMART/consolidated/,success
Venus Pipes,VENUSPIPES,Iron & Steel Products,1275226,https://www.screener.in/company/VENUSPIPES/consolidated/,success
Vardhman Special,VSSL,Iron & Steel Products,5313,https://www.screener.in/company/VSSL/consolidated/,success
Welspun Corp,WELCORP,Iron & Steel Products,3738,https://www.screener.in/company/WELCORP/consolidated/,success
AI Champ.Inds.,KOVAI,Jute & Jute Products,1825,https://www.screener.in/company/KOVAI/consolidated/,success
Cheviot Company,CHEVIOT,Jute & Jute Products,639,https://www.screener.in/company/CHEVIOT/consolidated/,success
Gloster Ltd,GLOSTERLTD,Jute & Jute Products,1274618,https://www.screener.in/company/GLOSTERLTD/consolidated/,success
Adani Total Gas,ATGL,LPG/CNG/PNG/LNG Supplier,1274591,https://www.screener.in/company/ATGL/consolidated/,success
Confidence Petro,CONFIPET,LPG/CNG/PNG/LNG Supplier,697,https://www.screener.in/company/CONFIPET/consolidated/,success
Gujarat Gas,GUJGASLTD,LPG/CNG/PNG/LNG Supplier,1273048,https://www.screener.in/company/GUJGASLTD/consolidated/,success
Indraprastha Gas,IGL,LPG/CNG/PNG/LNG Supplier,1471,https://www.screener.in/company/IGL/consolidated/,success
IRM Energy,IRMENERGY,LPG/CNG/PNG/LNG Supplier,1284537,https://www.screener.in/company/IRMENERGY/consolidated/,success
Kotyark Indust.,KOTYARK,LPG/CNG/PNG/LNG Supplier,1274990,https://www.screener.in/company/KOTYARK/consolidated/,success
Mahanagar Gas,MGL,LPG/CNG/PNG/LNG Supplier,1273407,https://www.screener.in/company/MGL/consolidated/,success
Petronet LNG,PETRONET,LPG/CNG/PNG/LNG Supplier,2461,https://www.screener.in/company/PETRONET/consolidated/,success
AKI India,AKI,Leather And Leather Products,1274581,https://www.screener.in/company/AKI/consolidated/,success
Bhartiya Intl.,BIL,Leather And Leather Products,468,https://www.screener.in/company/BIL/consolidated/,success
Mayur Uniquoters,MAYURUNIQ,Leather And Leather Products,2040,https://www.screener.in/company/MAYURUNIQ/consolidated/,success
Mirza Internatio,MIRZAINT,Leather And Leather Products,2098,https://www.screener.in/company/MIRZAINT/consolidated/,success
Superhouse Ltd,SUPERHOUSE,Leather And Leather Products,1271340,https://www.screener.in/company/SUPERHOUSE/consolidated/,success
Zenith Exports,ZENITHEXPO,Leather And Leather Products,3795,https://www.screener.in/company/ZENITHEXPO/consolidated/,success
OK Play India,HAWKINCOOK,Leisure Products,1289,https://www.screener.in/company/HAWKINCOOK/consolidated/,success
Archies,ARCHIES,Leisure Products,231,https://www.screener.in/company/ARCHIES/consolidated/,success
HDFC Life Insur.,HDFCLIFE,Life Insurance,1274197,https://www.screener.in/company/HDFCLIFE/consolidated/,success
ICICI Pru Life,ICICIPRULI,Life Insurance,1273517,https://www.screener.in/company/ICICIPRULI/consolidated/,success
Life Insurance,LICI,Life Insurance,1275221,https://www.screener.in/company/LICI/consolidated/,success
Max Financial,MFSL,Life Insurance,2035,https://www.screener.in/company/MFSL/consolidated/,success
SBI Life Insuran,SBILIFE,Life Insurance,1274150,https://www.screener.in/company/SBILIFE/consolidated/,success
Allcargo Gati,ACLGATI,Logistics Solution Provider,1105,https://www.screener.in/company/ACLGATI/consolidated/,success
Allcargo Logist.,ALLCARGO,Logistics Solution Provider,134,https://www.screener.in/company/ALLCARGO/consolidated/,success
Blue Dart Expres,BLUEDART,Logistics Solution Provider,517,https://www.screener.in/company/BLUEDART/consolidated/,success
Container Corpn.,CONCOR,Logistics Solution Provider,702,https://www.screener.in/company/CONCOR/consolidated/,success
Delhivery,DELHIVERY,Logistics Solution Provider,1275225,https://www.screener.in/company/DELHIVERY/consolidated/,success
Gateway Distri,GATEWAY,Logistics Solution Provider,1275195,https://www.screener.in/company/GATEWAY/consolidated/,success
Globe Intl. Car.,GICL,Logistics Solution Provider,1273553,https://www.screener.in/company/GICL/consolidated/,success
Mahindra Logis.,MAHLOG,Logistics Solution Provider,1274191,https://www.screener.in/company/MAHLOG/consolidated/,success
Navkar Corporat.,NAVKARCORP,Logistics Solution Provider,1273002,https://www.screener.in/company/NAVKARCORP/consolidated/,success
Rel. Indl. Infra,RIIL,Logistics Solution Provider,2725,https://www.screener.in/company/RIIL/consolidated/,success
Ritco Logistics,RITCO,Logistics Solution Provider,1274624,https://www.screener.in/company/RITCO/consolidated/,success
Sical Logistics,SICALLOG,Logistics Solution Provider,3057,https://www.screener.in/company/SICALLOG/consolidated/,success
Sindhu Trade,SINDHUTRAD,Logistics Solution Provider,3083,https://www.screener.in/company/SINDHUTRAD/consolidated/,success
S J Logistics (I,SJLOGISTIC,Logistics Solution Provider,1284582,https://www.screener.in/company/SJLOGISTIC/consolidated/,success
Snowman Logistic,SNOWMAN,Logistics Solution Provider,1030443,https://www.screener.in/company/SNOWMAN/consolidated/,success
Shree Vasu Logis,SVLL,Logistics Solution Provider,1274357,https://www.screener.in/company/SVLL/consolidated/,success
Transport Corp.,TCI,Logistics Solution Provider,3461,https://www.screener.in/company/TCI/consolidated/,success
TCI Express,TCIEXP,Logistics Solution Provider,1273600,https://www.screener.in/company/TCIEXP/consolidated/,success
Tejas Cargo,TEJASCARGO,Logistics Solution Provider,1285331,https://www.screener.in/company/TEJASCARGO/consolidated/,success
Tiger Logistics,TIGERLOGS,Logistics Solution Provider,536263,https://www.screener.in/company/TIGERLOGS/consolidated/,success
TransIndia Real,TREL,Logistics Solution Provider,1284455,https://www.screener.in/company/TREL/consolidated/,success
TVS Supply,TVSSCS,Logistics Solution Provider,1284449,https://www.screener.in/company/TVSSCS/consolidated/,success
VRL Logistics,VRLLOG,Logistics Solution Provider,1270824,https://www.screener.in/company/VRLLOG/consolidated/,success
Western Carriers,WCIL,Logistics Solution Provider,1284983,https://www.screener.in/company/WCIL/consolidated/,success
Arabian Petrol.,ARABIAN,Lubricants,1284508,https://www.screener.in/company/ARABIAN/consolidated/,success
Castrol India,CASTROLIND,Lubricants,589,https://www.screener.in/company/CASTROLIND/consolidated/,success
Gandhar Oil Ref.,GANDHAR,Lubricants,1284569,https://www.screener.in/company/GANDHAR/consolidated/,success
Gulf Oil Lubric.,GULFOILLUB,Lubricants,1003682,https://www.screener.in/company/GULFOILLUB/consolidated/,success
GP Petroleums,GULFPETRO,Lubricants,2837,https://www.screener.in/company/GULFPETRO/consolidated/,success
Panama Petrochem,PANAMAPET,Lubricants,2395,https://www.screener.in/company/PANAMAPET/consolidated/,success
Savita Oil Tech,SOTL,Lubricants,2916,https://www.screener.in/company/SOTL/consolidated/,success
Veedol Corporat,VEEDOL,Lubricants,3418,https://www.screener.in/company/VEEDOL/consolidated/,success
HMA Agro Inds.,HMAAGRO,Meat Products including Poultry,1284380,https://www.screener.in/company/HMAAGRO/consolidated/,success
SKM Egg Prod.,SKMEGGPROD,Meat Products including Poultry,3097,https://www.screener.in/company/SKMEGGPROD/consolidated/,success
Venky's (India),VENKEYS,Meat Products including Poultry,3630,https://www.screener.in/company/VENKEYS/consolidated/,success
Balaji Telefilms,BALAJITELE,Media & Entertainment,381,https://www.screener.in/company/BALAJITELE/consolidated/,success
Basilic Fly Stud,BASILIC,Media & Entertainment,1284472,https://www.screener.in/company/BASILIC/consolidated/,success
Cinevista,CINEVISTA,Media & Entertainment,660,https://www.screener.in/company/CINEVISTA/consolidated/,success
Creative Eye,CREATIVEYE,Media & Entertainment,732,https://www.screener.in/company/CREATIVEYE/consolidated/,success
Digikore Studios,DIGIKORE,Media & Entertainment,1284507,https://www.screener.in/company/DIGIKORE/consolidated/,success
Ent.Network,ENIL,Media & Entertainment,942,https://www.screener.in/company/ENIL/consolidated/,success
Gretex Industrie,GRETEX,Media & Entertainment,1273534,https://www.screener.in/company/GRETEX/consolidated/,success
Identical Brains,IDENTICAL,Media & Entertainment,1285197,https://www.screener.in/company/IDENTICAL/consolidated/,success
Inspire Films,INSPIRE,Media & Entertainment,1284511,https://www.screener.in/company/INSPIRE/consolidated/,success
Maxposure,MAXPOSURE,Media & Entertainment,1284631,https://www.screener.in/company/MAXPOSURE/consolidated/,success
Netwrk.18 Media,NETWORK18,Media & Entertainment,2241,https://www.screener.in/company/NETWORK18/consolidated/,success
Next Mediaworks,NEXTMEDIA,Media & Entertainment,2248,https://www.screener.in/company/NEXTMEDIA/consolidated/,success
Prime Focus,PFOCUS,Media & Entertainment,2564,https://www.screener.in/company/PFOCUS/consolidated/,success
Phantom Digital,PHANTOMFX,Media & Entertainment,1275334,https://www.screener.in/company/PHANTOMFX/consolidated/,success
Radaan Media.,RADAAN,Media & Entertainment,2617,https://www.screener.in/company/RADAAN/consolidated/,success
Music Broadcast,RADIOCITY,Media & Entertainment,1273663,https://www.screener.in/company/RADIOCITY/consolidated/,success
Radiowalla,RADIOWALLA,Media & Entertainment,1284738,https://www.screener.in/company/RADIOWALLA/consolidated/,success
Saregama India,SAREGAMA,Media & Entertainment,2899,https://www.screener.in/company/SAREGAMA/consolidated/,success
Shemaroo Entert.,SHEMAROO,Media & Entertainment,1059829,https://www.screener.in/company/SHEMAROO/consolidated/,success
Silly Monks,SILLYMONKS,Media & Entertainment,1274253,https://www.screener.in/company/SILLYMONKS/consolidated/,success
Studio LSD,STUDIOLSD,Media & Entertainment,1285604,https://www.screener.in/company/STUDIOLSD/consolidated/,success
Tips Music,TIPSMUSIC,Media & Entertainment,3429,https://www.screener.in/company/TIPSMUSIC/consolidated/,success
Aprameya Enginee,APRAMEYA,Medical Equipment & Supplies,1284865,https://www.screener.in/company/APRAMEYA/consolidated/,success
Vasa Denticity,DENTALKART,Medical Equipment & Supplies,1284367,https://www.screener.in/company/DENTALKART/consolidated/,success
Fischer Medical,FISCHER,Medical Equipment & Supplies,1030,https://www.screener.in/company/FISCHER/consolidated/,success
Galaxy Medicare,GML,Medical Equipment & Supplies,1285650,https://www.screener.in/company/GML/consolidated/,success
Laxmi Dental,LAXMIDENTL,Medical Equipment & Supplies,1285230,https://www.screener.in/company/LAXMIDENTL/consolidated/,success
Vaidya Sane,MADHAVBAUG,Medical Equipment & Supplies,1275172,https://www.screener.in/company/MADHAVBAUG/consolidated/,success
Mohini Health,MHHL,Medical Equipment & Supplies,1272981,https://www.screener.in/company/MHHL/consolidated/,success
Nureca,NURECA,Medical Equipment & Supplies,1274833,https://www.screener.in/company/NURECA/consolidated/,success
OSEL Devices,OSELDEVICE,Medical Equipment & Supplies,1284988,https://www.screener.in/company/OSELDEVICE/consolidated/,success
Poly Medicure,POLYMED,Medical Equipment & Supplies,2507,https://www.screener.in/company/POLYMED/consolidated/,success
QMS Medical,QMSMEDI,Medical Equipment & Supplies,1275311,https://www.screener.in/company/QMSMEDI/consolidated/,success
Tarsons Products,TARSONS,Medical Equipment & Supplies,1275103,https://www.screener.in/company/TARSONS/consolidated/,success
CreditAcc. Gram.,CREDITACC,Microfinance Institutions,1274399,https://www.screener.in/company/CREDITACC/consolidated/,success
Fusion Finance,FUSION,Microfinance Institutions,1275354,https://www.screener.in/company/FUSION/consolidated/,success
Muthoot Microfin,MUTHOOTMF,Microfinance Institutions,1284605,https://www.screener.in/company/MUTHOOTMF/consolidated/,success
Satin Creditcare,SATIN,Microfinance Institutions,1272993,https://www.screener.in/company/SATIN/consolidated/,success
Spandana Sphoort,SPANDANA,Microfinance Institutions,1274685,https://www.screener.in/company/SPANDANA/consolidated/,success
Authum Invest,AIIL,Non Banking Financial Company (NBFC),1270863,https://www.screener.in/company/AIIL/consolidated/,success
Bajaj Finance,BAJFINANCE,Non Banking Financial Company (NBFC),372,https://www.screener.in/company/BAJFINANCE/consolidated/,success
Capri Global,CGCL,Non Banking Financial Company (NBFC),2116,https://www.screener.in/company/CGCL/consolidated/,success
Cholaman.Inv.&Fn,CHOLAFIN,Non Banking Financial Company (NBFC),648,https://www.screener.in/company/CHOLAFIN/consolidated/,success
Fedbank Financi.,FEDFINA,Non Banking Financial Company (NBFC),1284570,https://www.screener.in/company/FEDFINA/consolidated/,success
Five-Star Bus.Fi,FIVESTAR,Non Banking Financial Company (NBFC),1275356,https://www.screener.in/company/FIVESTAR/consolidated/,success
HDB FINANC SER,HDBFS,Non Banking Financial Company (NBFC),1285509,https://www.screener.in/company/HDBFS/consolidated/,success
IIFL Finance,IIFL,Non Banking Financial Company (NBFC),1424,https://www.screener.in/company/IIFL/consolidated/,success
Indostar Capital,INDOSTAR,Non Banking Financial Company (NBFC),1274348,https://www.screener.in/company/INDOSTAR/consolidated/,success
L&T Finance Ltd,LTF,Non Banking Financial Company (NBFC),1850,https://www.screener.in/company/LTF/consolidated/,success
M & M Fin. Serv.,M&MFIN,Non Banking Financial Company (NBFC),98567,https://www.screener.in/company/M&MFIN/consolidated/,success
Manappuram Fin.,MANAPPURAM,Non Banking Financial Company (NBFC),1989,https://www.screener.in/company/MANAPPURAM/consolidated/,success
MAS FINANC SER,MASFIN,Non Banking Financial Company (NBFC),1274181,https://www.screener.in/company/MASFIN/consolidated/,success
Muthoot Finance,MUTHOOTFIN,Non Banking Financial Company (NBFC),2168,https://www.screener.in/company/MUTHOOTFIN/consolidated/,success
Northern ARC,NORTHARC,Non Banking Financial Company (NBFC),1284990,https://www.screener.in/company/NORTHARC/consolidated/,success
Paisalo Digital,PAISALO,Non Banking Financial Company (NBFC),2929,https://www.screener.in/company/PAISALO/consolidated/,success
Piramal Enterp.,PEL,Non Banking Financial Company (NBFC),2486,https://www.screener.in/company/PEL/consolidated/,success
PTC India Fin,PFS,Non Banking Financial Company (NBFC),2588,https://www.screener.in/company/PFS/consolidated/,success
Poonawalla Fin,POONAWALLA,Non Banking Financial Company (NBFC),1951,https://www.screener.in/company/POONAWALLA/consolidated/,success
SBFC Finance,SBFC,Non Banking Financial Company (NBFC),1284438,https://www.screener.in/company/SBFC/consolidated/,success
SBI Cards,SBICARD,Non Banking Financial Company (NBFC),1274738,https://www.screener.in/company/SBICARD/consolidated/,success
Shriram Finance,SHRIRAMFIN,Non Banking Financial Company (NBFC),3046,https://www.screener.in/company/SHRIRAMFIN/consolidated/,success
Sundaram Finance,SUNDARMFIN,Non Banking Financial Company (NBFC),3253,https://www.screener.in/company/SUNDARMFIN/consolidated/,success
Ugro Capital,UGROCAP,Non Banking Financial Company (NBFC),645,https://www.screener.in/company/UGROCAP/consolidated/,success
Aakash Explor.,AAKASH,Offshore Support Solution Drilling,1274334,https://www.screener.in/company/AAKASH/consolidated/,success
Aban Offshore,ABAN,Offshore Support Solution Drilling,26,https://www.screener.in/company/ABAN/consolidated/,success
Alphageo (India),ALPHAGEO,Offshore Support Solution Drilling,144,https://www.screener.in/company/ALPHAGEO/consolidated/,success
Dolphin Offshore,DOLPHIN,Offshore Support Solution Drilling,846,https://www.screener.in/company/DOLPHIN/consolidated/,success
Jindal Drilling,JINDRILL,Offshore Support Solution Drilling,1620,https://www.screener.in/company/JINDRILL/consolidated/,success
Asian Energy,ASIANENE,Oil Equipment & Services,294,https://www.screener.in/company/ASIANENE/consolidated/,success
Deep Industries,DEEPINDS,Oil Equipment & Services,1274867,https://www.screener.in/company/DEEPINDS/consolidated/,success
Oil Country,OILCOUNTUB,Oil Equipment & Services,2321,https://www.screener.in/company/OILCOUNTUB/consolidated/,success
Antelopus Selan,ANTELOPUS,Oil Exploration & Production,2936,https://www.screener.in/company/ANTELOPUS/consolidated/,success
Hind.Oil Explor.,HINDOILEXP,Oil Exploration & Production,1346,https://www.screener.in/company/HINDOILEXP/consolidated/,success
Oil India,OIL,Oil Exploration & Production,2322,https://www.screener.in/company/OIL/consolidated/,success
O N G C,ONGC,Oil Exploration & Production,2320,https://www.screener.in/company/ONGC/consolidated/,success
Prabha Energy,PRABHA,Oil Exploration & Production,1285423,https://www.screener.in/company/PRABHA/consolidated/,success
Aegis Vopak Term,AEGISVOPAK,Oil Storage & Transportation,1285467,https://www.screener.in/company/AEGISVOPAK/consolidated/,success
Ganesh Benzopl.,GANESHBE,Oil Storage & Transportation,1089,https://www.screener.in/company/GANESHBE/consolidated/,success
Sayaji Industr,SAYAJIHOTL,Other Agricultural Products,2918,https://www.screener.in/company/SAYAJIHOTL/consolidated/,success
AVT Natural Prod,AVTNPL,Other Agricultural Products,346,https://www.screener.in/company/AVTNPL/consolidated/,success
Bombay Super Hyb,BSHSL,Other Agricultural Products,1274331,https://www.screener.in/company/BSHSL/consolidated/,success
Chamanlal Setia,CLSEL,Other Agricultural Products,619,https://www.screener.in/company/CLSEL/consolidated/,success
Guj. Ambuja Exp,GAEL,Other Agricultural Products,1225,https://www.screener.in/company/GAEL/consolidated/,success
GRM Overseas,GRMOVER,Other Agricultural Products,1212,https://www.screener.in/company/GRMOVER/consolidated/,success
Gulshan Polyols,GULPOLY,Other Agricultural Products,1261,https://www.screener.in/company/GULPOLY/consolidated/,success
Indo US Bio-Tech,INDOUS,Other Agricultural Products,1274344,https://www.screener.in/company/INDOUS/consolidated/,success
KCK Industries,KCK,Other Agricultural Products,1275240,https://www.screener.in/company/KCK/consolidated/,success
KRBL,KRBL,Other Agricultural Products,1828,https://www.screener.in/company/KRBL/consolidated/,success
Kaveri Seed Co.,KSCL,Other Agricultural Products,1730,https://www.screener.in/company/KSCL/consolidated/,success
L T Foods,LTFOODS,Other Agricultural Products,1919,https://www.screener.in/company/LTFOODS/consolidated/,success
Mangalam Global,MGEL,Other Agricultural Products,1274713,https://www.screener.in/company/MGEL/consolidated/,success
Nath Bio-Genes,NATHBIOGEN,Other Agricultural Products,728818,https://www.screener.in/company/NATHBIOGEN/consolidated/,success
Regaal Resources,REGAAL,Other Agricultural Products,1285599,https://www.screener.in/company/REGAAL/consolidated/,success
Sanstar,SANSTAR,Other Agricultural Products,1284857,https://www.screener.in/company/SANSTAR/consolidated/,success
Sarveshwar Foods,SARVESHWAR,Other Agricultural Products,1274294,https://www.screener.in/company/SARVESHWAR/consolidated/,success
Sawaliya Food,SAWALIYA,Other Agricultural Products,1285588,https://www.screener.in/company/SAWALIYA/consolidated/,success
Sukhjit Starch,SUKHJITS,Other Agricultural Products,3236,https://www.screener.in/company/SUKHJITS/consolidated/,success
Upsurge Seeds,USASEEDS,Other Agricultural Products,1275261,https://www.screener.in/company/USASEEDS/consolidated/,success
AU Small Finance,AUBANK,Other Bank,1274092,https://www.screener.in/company/AUBANK/consolidated/,success
Capital Small,CAPITALSFB,Other Bank,1284667,https://www.screener.in/company/CAPITALSFB/consolidated/,success
Equitas Sma. Fin,EQUITASBNK,Other Bank,1274807,https://www.screener.in/company/EQUITASBNK/consolidated/,success
ESAF Small Fin,ESAFSFB,Other Bank,1284556,https://www.screener.in/company/ESAFSFB/consolidated/,success
Fino Payments,FINOPB,Other Bank,1274991,https://www.screener.in/company/FINOPB/consolidated/,success
Jana Small Finan,JSFB,Other Bank,1284668,https://www.screener.in/company/JSFB/consolidated/,success
Suryoday Small,SURYODAY,Other Bank,1274851,https://www.screener.in/company/SURYODAY/consolidated/,success
Ujjivan Small,UJJIVANSFB,Other Bank,1274716,https://www.screener.in/company/UJJIVANSFB/consolidated/,success
Utkarsh Small F.,UTKARSHBNK,Other Bank,1284416,https://www.screener.in/company/UTKARSHBNK/consolidated/,success
ANS Industries,SANSTAR,Other Beverages,1284857,https://www.screener.in/company/SANSTAR/consolidated/,success
Varun Beverages,VBL,Other Beverages,1273562,https://www.screener.in/company/VBL/consolidated/,success
21st Cent. Mgmt.,21STCENMGM,Other Capital Market related Services,3504,https://www.screener.in/company/21STCENMGM/consolidated/,success
Gretex Corporate,GCSL,Other Capital Market related Services,1274900,https://www.screener.in/company/GCSL/consolidated/,success
Arisinfra Solu.,ARISINFRA,Other Construction Materials,1285242,https://www.screener.in/company/ARISINFRA/consolidated/,success
Everest Inds.,EVERESTIND,Other Construction Materials,972,https://www.screener.in/company/EVERESTIND/consolidated/,success
MCON Rasayan,MCON,Other Construction Materials,1284320,https://www.screener.in/company/MCON/consolidated/,success
Ramco Inds.,RAMCOIND,Other Construction Materials,2659,https://www.screener.in/company/RAMCOIND/consolidated/,success
Sahyadri Industr,SAHYADRI,Other Construction Materials,2840,https://www.screener.in/company/SAHYADRI/consolidated/,success
Vishnusurya Pro.,VISHNUINFR,Other Construction Materials,1284528,https://www.screener.in/company/VISHNUINFR/consolidated/,success
Blue Pebble,BLUEPEBBLE,Other Consumer Services,1284729,https://www.screener.in/company/BLUEPEBBLE/consolidated/,success
E Factor Experie,EFACTOR,Other Consumer Services,1284514,https://www.screener.in/company/EFACTOR/consolidated/,success
Party Cruisers,PARTYCRUS,Other Consumer Services,1274838,https://www.screener.in/company/PARTYCRUS/consolidated/,success
SIS,SIS,Other Consumer Services,1274119,https://www.screener.in/company/SIS/consolidated/,success
Thinking Hats,THESL,Other Consumer Services,1285008,https://www.screener.in/company/THESL/consolidated/,success
Touchwood Enter.,TOUCHWOOD,Other Consumer Services,1274221,https://www.screener.in/company/TOUCHWOOD/consolidated/,success
Alpex Solar,ALPEXSOLAR,Other Electrical Equipment,1284662,https://www.screener.in/company/ALPEXSOLAR/consolidated/,success
Apar Inds.,APARINDS,Other Electrical Equipment,211,https://www.screener.in/company/APARINDS/consolidated/,success
Avalon Tech,AVALON,Other Electrical Equipment,1284340,https://www.screener.in/company/AVALON/consolidated/,success
Bharat Bijlee,BBL,Other Electrical Equipment,455,https://www.screener.in/company/BBL/consolidated/,success
Diamond Power,DIACABS,Other Electrical Equipment,826,https://www.screener.in/company/DIACABS/consolidated/,success
Genus Power,GENUSPOWER,Other Electrical Equipment,1122,https://www.screener.in/company/GENUSPOWER/consolidated/,success
Mangal Electrica,MEIL,Other Electrical Equipment,1285609,https://www.screener.in/company/MEIL/consolidated/,success
Oriana Power Ltd,ORIANA,Other Electrical Equipment,1284432,https://www.screener.in/company/ORIANA/consolidated/,success
Premier Energies,PREMIERENE,Other Electrical Equipment,1284943,https://www.screener.in/company/PREMIERENE/consolidated/,success
Prostarm Info,PROSTARM,Other Electrical Equipment,1285466,https://www.screener.in/company/PROSTARM/consolidated/,success
Ram Ratna Wires,RAMRAT,Other Electrical Equipment,2652,https://www.screener.in/company/RAMRAT/consolidated/,success
Ravindra Energy,RELTD,Other Electrical Equipment,2699,https://www.screener.in/company/RELTD/consolidated/,success
Rishabh Instrum.,RISHABH,Other Electrical Equipment,1284471,https://www.screener.in/company/RISHABH/consolidated/,success
Saatvik Green,SAATVIKGL,Other Electrical Equipment,1285664,https://www.screener.in/company/SAATVIKGL/consolidated/,success
Salzer Electron.,SALZERELEC,Other Electrical Equipment,2852,https://www.screener.in/company/SALZERELEC/consolidated/,success
Servotech Renew,SERVOTECH,Other Electrical Equipment,1274127,https://www.screener.in/company/SERVOTECH/consolidated/,success
Vikram Solar,VIKRAMSOLR,Other Electrical Equipment,1285605,https://www.screener.in/company/VIKRAMSOLR/consolidated/,success
Waaree Energies,WAAREEENER,Other Electrical Equipment,1285121,https://www.screener.in/company/WAAREEENER/consolidated/,success
Waaree Renewab.,WAAREERTL,Other Electrical Equipment,49530,https://www.screener.in/company/WAAREERTL/consolidated/,success
Websol Energy,WEBELSOLAR,Other Electrical Equipment,3730,https://www.screener.in/company/WEBELSOLAR/consolidated/,success
Akiko,AKIKO,Other Financial Services,1284821,https://www.screener.in/company/AKIKO/consolidated/,success
Centrum Capital,CENTRUM,Other Financial Services,607,https://www.screener.in/company/CENTRUM/consolidated/,success
CRISIL,CRISIL,Other Financial Services,737,https://www.screener.in/company/CRISIL/consolidated/,success
Delphi World,DELPHIFX,Other Financial Services,1272794,https://www.screener.in/company/DELPHIFX/consolidated/,success
Dhani Services,DHANI,Other Financial Services,1435,https://www.screener.in/company/DHANI/consolidated/,success
NDL Ventures,NDLVENTURE,Other Financial Services,1332,https://www.screener.in/company/NDLVENTURE/consolidated/,success
Prime Securities,PRIMESECU,Other Financial Services,2567,https://www.screener.in/company/PRIMESECU/consolidated/,success
RNFI Services,RNFI,Other Financial Services,1284860,https://www.screener.in/company/RNFI/consolidated/,success
The Invest.Trust,THEINVEST,Other Financial Services,1042,https://www.screener.in/company/THEINVEST/consolidated/,success
Wealth First Por,WEALTH,Other Financial Services,1273302,https://www.screener.in/company/WEALTH/consolidated/,success
Kore Foods,KORE,Other Food Products,1275281,https://www.screener.in/company/KORE/consolidated/,success
EID Parry,EIDPARRY,Other Food Products,889,https://www.screener.in/company/EIDPARRY/consolidated/,success
Freshara Agro,FRESHARA,Other Food Products,1285119,https://www.screener.in/company/FRESHARA/consolidated/,success
Goyal Salt,GOYALSALT,Other Food Products,1284505,https://www.screener.in/company/GOYALSALT/consolidated/,success
Hoac Foods,HOACFOODS,Other Food Products,1284788,https://www.screener.in/company/HOACFOODS/consolidated/,success
Jeyyam Global,JEYYAM,Other Food Products,1284952,https://www.screener.in/company/JEYYAM/consolidated/,success
Krishival Foods,KRISHIVAL,Other Food Products,1275193,https://www.screener.in/company/KRISHIVAL/consolidated/,success
Madhusudan Masa,MADHUSUDAN,Other Food Products,1284494,https://www.screener.in/company/MADHUSUDAN/consolidated/,success
Manorama Indust.,MANORAMA,Other Food Products,1274568,https://www.screener.in/company/MANORAMA/consolidated/,success
Megastar Foods,MEGASTAR,Other Food Products,1274354,https://www.screener.in/company/MEGASTAR/consolidated/,success
Proventus Agro.,PROV,Other Food Products,1284369,https://www.screener.in/company/PROV/consolidated/,success
Shivashrit Foods,SHIVASHRIT,Other Food Products,1285617,https://www.screener.in/company/SHIVASHRIT/consolidated/,success
Shri Ahimsa,SHRIAHIMSA,Other Food Products,1285426,https://www.screener.in/company/SHRIAHIMSA/consolidated/,success
Srivari Spices &,SSFL,Other Food Products,1284443,https://www.screener.in/company/SSFL/consolidated/,success
Simplex Castings,SIMPLEXCAS,Other Industrial Products,3074,https://www.screener.in/company/SIMPLEXCAS/consolidated/,success
Ador Welding,ADOR,Other Industrial Products,75,https://www.screener.in/company/ADOR/consolidated/,success
Creative Graphic,CGRAPHICS,Other Industrial Products,1284743,https://www.screener.in/company/CGRAPHICS/consolidated/,success
Diffusion Eng,DIFFNKG,Other Industrial Products,1285013,https://www.screener.in/company/DIFFNKG/consolidated/,success
Envirotech Sys.,ENVIRO,Other Industrial Products,1284981,https://www.screener.in/company/ENVIRO/consolidated/,success
Esab India,ESABINDIA,Other Industrial Products,953,https://www.screener.in/company/ESABINDIA/consolidated/,success
Harsha Engg Intl,HARSHA,Other Industrial Products,1275304,https://www.screener.in/company/HARSHA/consolidated/,success
HBL Engineering,HBLENGINE,Other Industrial Products,1295,https://www.screener.in/company/HBLENGINE/consolidated/,success
Inox India,INOXINDIA,Other Industrial Products,1284600,https://www.screener.in/company/INOXINDIA/consolidated/,success
Kirloskar Indus.,KIRLOSIND,Other Industrial Products,1791,https://www.screener.in/company/KIRLOSIND/consolidated/,success
KRN Heat Exchan,KRN,Other Industrial Products,1285002,https://www.screener.in/company/KRN/consolidated/,success
Mallcom (India),MALLCOM,Other Industrial Products,1273081,https://www.screener.in/company/MALLCOM/consolidated/,success
Megatherm Indu.,MEGATHERM,Other Industrial Products,1284647,https://www.screener.in/company/MEGATHERM/consolidated/,success
MIC Electronics,MICEL,Other Industrial Products,2073,https://www.screener.in/company/MICEL/consolidated/,success
